w2:4.3cm;l2:30.3cm;w1:4cm;l1:23.75cm;;;;;;;;;;;;;;;;;
37;0.656555;-0.731018;-0.18103;0.0426025;189;-980;-113;-0.125;0;0.563;-145;201.875;-20.625;1.57967;-1.55728;-0.10728;0.480988;-0.1481;0.281889;-0.0993543
37.01;0.656555;-0.731018;-0.18103;0.0426025;189;-980;-113;-0.125;0;0.563;-145;201.875;-20.625;1.57971;-1.55728;-0.10728;0.474;-0.148021;0.28181;-0.0989433
37.02;0.656555;-0.730957;-0.181091;0.0426025;177;-978;-120;0.125;0.063;0.313;-163.75;191.875;-8.75;1.57967;-1.55725;-0.107234;0.466927;-0.147863;0.281493;-0.0992515
37.03;0.656616;-0.730957;-0.181091;0.0426025;186;-988;-112;0.188;-0.375;0.063;-163.75;191.875;-8.75;1.57967;-1.55728;-0.10728;0.460109;-0.148021;0.281335;-0.0991488
37.04;0.656616;-0.730896;-0.181091;0.0426025;139;-977;-134;0.125;-0.063;-0.188;-163.75;191.875;-8.75;1.57967;-1.55728;-0.10728;0.453717;-0.147942;0.281256;-0.0992515
37.05;0.656616;-0.730896;-0.181091;0.0426025;139;-977;-134;0.125;-0.063;-0.188;-163.75;191.875;-8.75;1.57967;-1.55725;-0.107325;0.445366;-0.147784;0.281098;-0.099046
37.06;0.656677;-0.730896;-0.18103;0.0426025;164;-965;-123;0.188;-0.375;-0.375;-163.75;191.875;-8.75;1.57967;-1.55725;-0.107234;0.438378;-0.147389;0.280703;-0.0992515
37.07;0.656677;-0.730896;-0.18103;0.0426025;177;-966;-111;-0.313;-0.188;-0.063;-160;187.5;-12.5;1.57967;-1.55722;-0.10728;0.43156;-0.147231;0.280228;-0.0993543
37.08;0.656677;-0.730835;-0.181091;0.0426636;187;-982;-116;0.125;-0.188;-0.375;-160;187.5;-12.5;1.57967;-1.55722;-0.10728;0.424913;-0.147231;0.28007;-0.0989433
37.09;0.656677;-0.730835;-0.181091;0.0426636;187;-982;-116;0.125;-0.188;-0.375;-160;187.5;-12.5;1.57967;-1.55722;-0.10728;0.417925;-0.147151;0.279991;-0.0991488
37.1;0.656677;-0.730835;-0.181091;0.0426636;172;-975;-124;0.438;0.125;-0.313;-160;187.5;-12.5;1.57967;-1.55722;-0.10728;0.411022;-0.147072;0.279912;-0.0992515
37.11;0.656738;-0.730835;-0.18103;0.0427246;154;-963;-136;0.25;-0.25;-0.188;-156.875;180;-12.5;1.57967;-1.55719;-0.107325;0.404374;-0.147072;0.279754;-0.099457
37.12;0.656738;-0.730835;-0.18103;0.0427246;183;-964;-124;0.063;0.313;-0.125;-156.875;180;-12.5;1.57971;-1.55722;-0.10728;0.397557;-0.147151;0.279675;-0.0992515
37.13;0.656738;-0.730835;-0.18103;0.0427246;169;-982;-142;0;0.063;0.063;-156.875;180;-12.5;1.57967;-1.55722;-0.10728;0.390569;-0.146993;0.279358;-0.0992515
37.14;0.656738;-0.730835;-0.18103;0.0427246;169;-982;-142;0;0.063;0.063;-156.875;180;-12.5;1.57967;-1.55719;-0.107234;0.38358;-0.146993;0.279042;-0.0992515
37.15;0.656677;-0.730896;-0.18103;0.0427246;156;-975;-139;-0.125;0.063;0.313;-156.875;180;-12.5;1.57967;-1.55719;-0.107234;0.375229;-0.146914;0.278963;-0.0991488
37.16;0.656677;-0.730896;-0.18103;0.0427246;194;-976;-111;-0.125;0.063;0;-145;187.5;-28.75;1.57967;-1.55719;-0.107234;0.368581;-0.147151;0.278568;-0.0992515
37.17;0.656677;-0.730896;-0.18103;0.0427246;194;-976;-111;-0.125;0.063;0;-145;187.5;-28.75;1.57967;-1.55719;-0.107234;0.361764;-0.147468;0.27841;-0.0992515
37.18;0.656677;-0.730835;-0.18103;0.0427246;163;-975;-131;-0.063;0.125;-0.313;-145;187.5;-28.75;1.57967;-1.55714;-0.107143;0.354946;-0.147626;0.277935;-0.0992515
37.19;0.656677;-0.730835;-0.18103;0.0427246;167;-966;-141;-0.125;0.313;-0.25;-145;187.5;-28.75;1.57967;-1.55706;-0.107006;0.348043;-0.148179;0.277698;-0.0992515
37.2;0.656677;-0.730835;-0.18103;0.0427246;190;-967;-121;-0.313;0.125;0.063;-145;187.5;-28.75;1.57967;-1.55698;-0.106869;0.341226;-0.148258;0.277461;-0.099457
37.21;0.656677;-0.730835;-0.18103;0.0427246;190;-967;-121;-0.313;0.125;0.063;-145;187.5;-28.75;1.57967;-1.55687;-0.106687;0.334663;-0.148258;0.277303;-0.099457
37.22;0.656738;-0.730835;-0.18103;0.0427246;190;-983;-115;-0.188;0.188;-0.188;-145;187.5;-25;1.57967;-1.55668;-0.106367;0.327846;-0.148179;0.277065;-0.0992515
37.23;0.656799;-0.730774;-0.180969;0.0426636;180;-978;-121;0.125;0.688;-0.188;-145;187.5;-25;1.57967;-1.55635;-0.10582;0.321113;-0.148338;0.277224;-0.0993543
37.24;0.656799;-0.730774;-0.180969;0.0426025;179;-967;-134;0.188;1.375;-0.188;-145;187.5;-25;1.57967;-1.55584;-0.104953;0.313188;-0.148338;0.277065;-0.0993543
37.25;0.65686;-0.730774;-0.180908;0.0424805;193;-971;-107;0.313;1.75;-0.5;-145;187.5;-25;1.57967;-1.55532;-0.104087;0.30654;-0.148733;0.276986;-0.099457
37.26;0.65686;-0.730774;-0.180908;0.0424805;193;-971;-107;0.313;1.75;-0.5;-145;187.5;-25;1.57967;-1.5547;-0.103038;0.299638;-0.148338;0.276907;-0.099457
37.27;0.657104;-0.730652;-0.180725;0.0420532;191;-976;-109;0.5;3.063;-0.5;-145;187.5;-25;1.57967;-1.55396;-0.101806;0.292649;-0.148496;0.276749;-0.099457
37.28;0.657288;-0.73053;-0.180603;0.041748;201;-974;-112;0.813;3.875;-0.75;-145;187.5;-25;1.57967;-1.55312;-0.100483;0.286087;-0.148417;0.27667;-0.099457
37.2899;0.657532;-0.730347;-0.180481;0.0411987;232;-997;-110;1.125;5.875;-2.063;-145;187.5;-25;1.57967;-1.55225;-0.0990239;0.27944;-0.148575;0.27667;-0.099457
37.3;0.657837;-0.730164;-0.180359;0.0405884;209;-960;-122;1.25;7.313;-2.438;-145;187.5;-25;1.57967;-1.5513;-0.0977924;0.273134;-0.148575;0.276354;-0.0993543
37.31;0.658386;-0.729797;-0.179993;0.0391846;184;-975;-104;1.813;8.313;-2.875;-152.5;187.5;-16.875;1.57967;-1.55035;-0.0965608;0.266913;-0.148338;0.2758;-0.099457
37.3199;0.658386;-0.729797;-0.179993;0.0391846;184;-975;-104;1.813;8.313;-2.875;-152.5;187.5;-16.875;1.57963;-1.54929;-0.0953293;0.260862;-0.148021;0.275168;-0.099457
37.34;0.658936;-0.729492;-0.179382;0.0377197;188;-971;-125;1.75;7.813;-3.938;-152.5;187.5;-16.875;1.5796;-1.54802;-0.0940066;0.253703;-0.147784;0.274772;-0.0995598
37.35;0.658936;-0.729492;-0.179382;0.0377197;188;-971;-125;1.75;7.813;-3.938;-152.5;187.5;-16.875;1.57963;-1.54685;-0.0929575;0.247397;-0.147389;0.274219;-0.0995598
37.36;0.659424;-0.729248;-0.179016;0.0363159;189;-969;-97;2.563;7.938;-4.188;-160;195;-20.625;1.57963;-1.5456;-0.0918628;0.241261;-0.146598;0.273428;-0.0995598
37.37;0.659424;-0.729248;-0.179016;0.0363159;189;-969;-97;2.563;7.938;-4.188;-160;195;-20.625;1.57963;-1.54441;-0.0906769;0.234955;-0.145965;0.272954;-0.0995598
37.38;0.660095;-0.72876;-0.178711;0.0349121;203;-973;-102;2.875;7.813;-4.688;-160;195;-20.625;1.57963;-1.54327;-0.089491;0.228989;-0.145807;0.272479;-0.0995598
37.39;0.660461;-0.728516;-0.178589;0.0342407;177;-983;-116;3.438;7.438;-5.188;-160;195;-20.625;1.57963;-1.54218;-0.0882138;0.22345;-0.146044;0.272558;-0.0995598
37.4;0.660461;-0.728516;-0.178589;0.0342407;177;-983;-116;3.438;7.438;-5.188;-160;195;-20.625;1.57963;-1.54115;-0.0868455;0.217825;-0.145965;0.272479;-0.0995598
37.41;0.661133;-0.728027;-0.178284;0.0328369;191;-973;-122;2.938;8.063;-4.375;-152.5;195;-20.625;1.57963;-1.54014;-0.0853403;0.212286;-0.145807;0.272479;-0.0996625
37.42;0.661133;-0.728027;-0.178284;0.0328369;191;-973;-122;2.938;8.063;-4.375;-152.5;195;-20.625;1.57963;-1.53911;-0.0836982;0.206576;-0.145728;0.2724;-0.0996625
37.43;0.661743;-0.7276;-0.177918;0.0314331;188;-980;-128;2.688;8.438;-4.125;-152.5;195;-20.625;1.57963;-1.53811;-0.0821018;0.200866;-0.145412;0.2724;-0.0996625
37.44;0.662048;-0.727478;-0.177551;0.0307007;189;-972;-129;2.375;9.5;-3.625;-152.5;195;-20.625;1.57963;-1.53718;-0.080551;0.195156;-0.14557;0.272242;-0.0995598
37.45;0.662354;-0.727295;-0.177246;0.0299072;196;-971;-122;2.188;10.5;-3.625;-152.5;195;-20.625;1.57963;-1.53621;-0.0790002;0.188254;-0.145649;0.272005;-0.0997653
37.46;0.662659;-0.727173;-0.176819;0.0291138;165;-971;-128;2.063;10;-3.375;-152.5;191.875;-20.625;1.57963;-1.53534;-0.0776318;0.182799;-0.145412;0.271926;-0.0996625
37.47;0.662903;-0.727051;-0.176453;0.0283813;181;-972;-119;1.813;9.25;-3.188;-152.5;191.875;-20.625;1.57963;-1.53452;-0.0762634;0.176834;-0.14557;0.271768;-0.0997653
37.48;0.662903;-0.727051;-0.176453;0.0283813;181;-972;-119;1.813;9.25;-3.188;-152.5;191.875;-20.625;1.57963;-1.53363;-0.0747582;0.170783;-0.145491;0.271689;-0.0996625
37.49;0.663391;-0.726868;-0.175781;0.0270386;184;-968;-122;1.75;8.625;-3;-152.5;191.875;-20.625;1.57963;-1.53284;-0.0735267;0.164903;-0.145333;0.27153;-0.0997653
37.5;0.663635;-0.726746;-0.175354;0.0263672;178;-973;-110;1.688;8.813;-2.688;-152.5;191.875;-20.625;1.57963;-1.53213;-0.0723408;0.158682;-0.145175;0.271372;-0.0997653
37.51;0.663879;-0.726623;-0.174988;0.0257568;172;-977;-114;1.375;9.063;-2.313;-166.875;183.75;-28.75;1.57963;-1.53146;-0.0712005;0.152461;-0.145017;0.271214;-0.0997653
37.52;0.664123;-0.726502;-0.174622;0.0250854;167;-986;-115;1.813;8.563;-2.313;-166.875;183.75;-28.75;1.57963;-1.53075;-0.0700146;0.146325;-0.145096;0.270977;-0.099868
37.53;0.664123;-0.726502;-0.174622;0.0250854;167;-986;-115;1.813;8.563;-2.313;-166.875;183.75;-28.75;1.57963;-1.53007;-0.0687831;0.139933;-0.145254;0.271135;-0.0997653
37.54;0.664551;-0.726318;-0.17395;0.0239868;188;-973;-110;1.688;7.375;-2.375;-166.875;183.75;-28.75;1.57963;-1.52939;-0.067734;0.133286;-0.145254;0.270977;-0.0999708
37.55;0.664795;-0.726196;-0.173645;0.0234375;194;-958;-102;1.563;7.625;-2.188;-166.875;183.75;-28.75;1.57963;-1.52861;-0.06632;0.125275;-0.145254;0.270661;-0.0999708
37.56;0.664978;-0.726074;-0.17334;0.0228882;177;-966;-103;1.438;7.688;-2.313;-148.75;182.5;-27.5;1.57963;-1.52795;-0.0653165;0.118969;-0.145175;0.270582;-0.0999708
37.57;0.665222;-0.725952;-0.173035;0.0223389;188;-978;-98;1.313;7.188;-2.25;-148.75;182.5;-27.5;1.57963;-1.5273;-0.0642218;0.111981;-0.145412;0.270502;-0.0999708
37.58;0.665222;-0.725952;-0.173035;0.0223389;188;-978;-98;1.313;7.188;-2.25;-148.75;182.5;-27.5;1.57963;-1.52657;-0.0629903;0.104992;-0.145017;0.270265;-0.0999708
37.59;0.665405;-0.725891;-0.172791;0.0217896;199;-983;-121;1.188;6.875;-2.25;-148.75;182.5;-27.5;1.57963;-1.52581;-0.061622;0.0976634;-0.145096;0.270186;-0.100073
37.6;0.665771;-0.725708;-0.172241;0.020752;187;-964;-103;1.375;6.75;-2.125;-148.75;182.5;-27.5;1.57963;-1.52502;-0.0604817;0.090164;-0.144779;0.26987;-0.100073
37.61;0.666016;-0.725586;-0.171997;0.0202026;218;-970;-104;1.625;8;-2.25;-160;183.75;-23.75;1.57963;-1.5244;-0.0593414;0.0830054;-0.144858;0.269791;-0.0999708
37.62;0.66626;-0.725464;-0.171692;0.0196533;197;-997;-120;1.875;8.438;-2.563;-160;183.75;-23.75;1.57963;-1.52391;-0.0585203;0.0762729;-0.1447;0.269791;-0.100073
37.63;0.66626;-0.725464;-0.171692;0.0196533;197;-997;-120;1.875;8.438;-2.563;-160;183.75;-23.75;1.5796;-1.52342;-0.0576993;0.0694552;-0.144779;0.269554;-0.100073
37.64;0.666504;-0.725281;-0.171387;0.0189819;169;-986;-131;1.875;7.5;-2.75;-160;183.75;-23.75;1.5796;-1.52279;-0.0566502;0.061274;-0.144779;0.269237;-0.100073
37.65;0.66687;-0.725098;-0.170837;0.0179443;185;-967;-122;1.625;6.75;-2.188;-160;183.75;-23.75;1.5796;-1.52228;-0.0558748;0.0544563;-0.144779;0.269079;-0.100073
37.66;0.666992;-0.725037;-0.170593;0.0175781;196;-954;-98;1.125;5.25;-1.5;-145;180;-31.875;1.5796;-1.5219;-0.0552363;0.0478943;-0.144779;0.268921;-0.100073
37.67;0.667175;-0.724976;-0.17041;0.0171509;197;-957;-111;0.875;5.688;-1.563;-145;180;-31.875;1.57956;-1.52165;-0.0548258;0.0411618;-0.144463;0.268447;-0.100073
37.68;0.667175;-0.724976;-0.17041;0.0171509;197;-957;-111;0.875;5.688;-1.563;-145;180;-31.875;1.57953;-1.52144;-0.0543696;0.0345146;-0.144305;0.268288;-0.100176
37.69;0.667297;-0.724915;-0.170166;0.0167236;179;-997;-120;1.125;5.125;-1.438;-145;180;-31.875;1.57953;-1.52122;-0.054096;0.0282082;-0.144068;0.268051;-0.100176
37.7;0.667542;-0.724792;-0.169739;0.0161743;189;-988;-112;0.875;4.063;-1.188;-145;180;-31.875;1.57945;-1.52108;-0.0538679;0.0217314;-0.144305;0.267972;-0.100176
37.71;0.667602;-0.724792;-0.169617;0.0159302;194;-972;-116;0.688;2.75;-1.313;-145;176.875;-36.875;1.57938;-1.52103;-0.0536855;0.0157659;-0.144463;0.267972;-0.100176
37.72;0.667664;-0.724731;-0.169495;0.0158081;182;-954;-113;0.25;1.875;-0.813;-145;176.875;-36.875;1.57923;-1.521;-0.0537311;0.00852212;-0.144068;0.267419;-0.100484
37.73;0.667664;-0.724731;-0.169495;0.0158081;182;-954;-113;0.25;1.875;-0.813;-145;176.875;-36.875;1.57912;-1.52103;-0.0536855;0.00264186;-0.144068;0.267102;-0.100382
37.74;0.667664;-0.724792;-0.169373;0.015686;173;-971;-115;-0.063;1.625;-0.375;-145;176.875;-36.875;1.57901;-1.52108;-0.0536855;-0.00332363;-0.144147;0.266865;-0.100382
37.7499;0.667664;-0.724792;-0.16925;0.015686;191;-972;-113;-0.563;0.813;0;-145;176.875;-36.875;1.57887;-1.52108;-0.0536855;-0.00937433;-0.144147;0.266391;-0.100484
37.76;0.667602;-0.724854;-0.169128;0.015686;209;-974;-116;-0.563;-0.125;-0.125;-145;176.875;-40.625;1.57861;-1.52106;-0.0536398;-0.0153398;-0.144305;0.266233;-0.100484
37.77;0.667602;-0.724915;-0.169128;0.015686;207;-970;-110;-0.688;-0.125;-0.063;-145;176.875;-40.625;1.57836;-1.521;-0.0536398;-0.0213053;-0.144068;0.266154;-0.100484
37.78;0.667602;-0.724915;-0.169128;0.015686;207;-970;-110;-0.688;-0.125;-0.063;-145;176.875;-40.625;1.57803;-1.52103;-0.0535942;-0.0270151;-0.144305;0.266075;-0.100484
37.7901;0.667542;-0.724915;-0.169128;0.015686;199;-970;-110;-0.688;-0.25;-0.313;-145;176.875;-40.625;1.5777;-1.52106;-0.0536398;-0.0325545;-0.144305;0.266075;-0.100484
37.81;0.667358;-0.725098;-0.16925;0.0155029;213;-978;-130;-1.5;-0.375;-1;-148.75;183.75;-25;1.57726;-1.52103;-0.0535942;-0.0392017;-0.144305;0.265916;-0.100484
37.82;0.667358;-0.725098;-0.16925;0.0155029;213;-978;-130;-1.5;-0.375;-1;-148.75;183.75;-25;1.57682;-1.52103;-0.0535942;-0.0449968;-0.144068;0.265679;-0.100484
37.83;0.667236;-0.725159;-0.169312;0.0154419;210;-974;-124;-1.625;-0.125;-1.125;-148.75;183.75;-25;1.57635;-1.52092;-0.053503;-0.0507066;-0.14383;0.265442;-0.100484
37.84;0.667114;-0.725281;-0.169373;0.0153809;218;-965;-116;-1.75;-0.063;-1.25;-148.75;183.75;-25;1.57584;-1.52084;-0.0533662;-0.056246;-0.143672;0.265126;-0.100587
37.85;0.666931;-0.725403;-0.169617;0.0150757;226;-980;-97;-1.813;0.125;-2.125;-148.75;183.75;-25;1.57525;-1.52079;-0.0531837;-0.0617853;-0.143751;0.264888;-0.100484
37.86;0.666809;-0.725464;-0.169739;0.0149536;210;-970;-117;-2.063;0.625;-2.125;-148.75;180;-32.5;1.57463;-1.52068;-0.0530925;-0.0674099;-0.14383;0.264809;-0.100587
37.87;0.666809;-0.725464;-0.169739;0.0149536;210;-970;-117;-2.063;0.625;-2.125;-148.75;180;-32.5;1.5739;-1.52054;-0.0528644;-0.0728641;-0.144147;0.264493;-0.100587
37.8801;0.666687;-0.725586;-0.169861;0.0147705;213;-950;-110;-2.313;0.563;-2.438;-148.75;180;-32.5;1.57317;-1.52043;-0.052682;-0.0785739;-0.144226;0.264256;-0.100484
37.89;0.666565;-0.725647;-0.170044;0.0145264;214;-964;-124;-2.688;0.563;-2.563;-148.75;180;-32.5;1.57222;-1.52027;-0.0524083;-0.0854768;-0.144305;0.263544;-0.100587
37.9;0.666199;-0.725891;-0.17041;0.0141602;213;-969;-106;-3;0.563;-2.75;-148.75;180;-32.5;1.57134;-1.52019;-0.0522715;-0.0911014;-0.144384;0.263149;-0.100587
37.91;0.666016;-0.726074;-0.170593;0.013916;235;-968;-125;-3.063;0.438;-3.188;-156.875;180;-20.625;1.57039;-1.52008;-0.052089;-0.0964703;-0.144147;0.262595;-0.10069
37.92;0.666016;-0.726074;-0.170593;0.013916;235;-968;-125;-3.063;0.438;-3.188;-156.875;180;-20.625;1.56948;-1.52;-0.051861;-0.101925;-0.144147;0.262121;-0.10069
37.93;0.665833;-0.726196;-0.170837;0.0136719;192;-960;-126;-3.438;1.063;-3.313;-156.875;180;-20.625;1.56842;-1.51989;-0.0517697;-0.107123;-0.14391;0.261093;-0.10069
37.94;0.665588;-0.726318;-0.170959;0.0133667;193;-966;-125;-3.688;0.125;-3.375;-156.875;180;-20.625;1.56736;-1.51986;-0.0516329;-0.112066;-0.14391;0.259828;-0.10069
37.95;0.6651;-0.726685;-0.171387;0.0128784;208;-959;-122;-4.438;0.438;-3.313;-156.875;180;-20.625;1.56627;-1.51975;-0.0514505;-0.117009;-0.143593;0.258879;-0.10069
37.96;0.664795;-0.726929;-0.17157;0.0126343;205;-978;-107;-4.625;0;-3.688;-145;176.875;-25;1.56514;-1.5197;-0.0513592;-0.121866;-0.143514;0.257851;-0.10069
37.97;0.664551;-0.727112;-0.171814;0.0123291;215;-963;-124;-5;0.125;-3.688;-145;176.875;-25;1.56397;-1.51962;-0.0511312;-0.126383;-0.142961;0.256665;-0.10069
37.98;0.664551;-0.727112;-0.171814;0.0123291;215;-963;-124;-5;0.125;-3.688;-145;176.875;-25;1.56247;-1.51948;-0.0509943;-0.132008;-0.143593;0.255242;-0.10069
37.99;0.664246;-0.727356;-0.172058;0.012085;229;-985;-117;-5;-0.063;-4;-145;176.875;-25;1.56126;-1.51932;-0.0507207;-0.13661;-0.143672;0.254688;-0.10069
38;0.663574;-0.727844;-0.172607;0.0114136;223;-968;-141;-5.188;0.125;-4.438;-145;176.875;-25;1.55991;-1.51916;-0.050447;-0.141041;-0.144305;0.254214;-0.10069
38.01;0.663574;-0.727844;-0.172607;0.0114136;223;-968;-141;-5.188;0.125;-4.438;-145;176.875;-25;1.5586;-1.51905;-0.0502645;-0.145217;-0.144621;0.254056;-0.10069
38.02;0.662903;-0.728333;-0.173218;0.0107422;214;-970;-122;-5.125;0.813;-4.938;-148.75;183.75;-25;1.55728;-1.51894;-0.0500821;-0.149222;-0.144463;0.253739;-0.10069
38.03;0.662903;-0.728333;-0.173218;0.0107422;214;-970;-122;-5.125;0.813;-4.938;-148.75;183.75;-25;1.55593;-1.51889;-0.0499909;-0.153142;-0.144384;0.253344;-0.10069
38.04;0.662598;-0.728516;-0.173462;0.0103149;203;-973;-133;-5.688;0.875;-5.063;-148.75;183.75;-25;1.55451;-1.51883;-0.0498996;-0.156892;-0.144305;0.253107;-0.10069
38.05;0.661926;-0.729004;-0.174072;0.0095215;198;-967;-123;-5.75;0.5;-5.25;-148.75;183.75;-25;1.55308;-1.5187;-0.0496716;-0.160812;-0.144226;0.25287;-0.10069
38.06;0.66156;-0.729248;-0.174377;0.0091553;213;-960;-114;-5.938;-0.313;-4.813;-145;176.875;-20.625;1.55166;-1.51859;-0.0494891;-0.164647;-0.144305;0.252632;-0.10069
38.07;0.661194;-0.729553;-0.174683;0.0087891;222;-966;-108;-5.938;-0.5;-5;-145;176.875;-20.625;1.55001;-1.51848;-0.0493067;-0.169079;-0.144542;0.252237;-0.100793
38.08;0.661194;-0.729553;-0.174683;0.0087891;222;-966;-108;-5.938;-0.5;-5;-145;176.875;-20.625;1.54855;-1.51845;-0.0492611;-0.172488;-0.144779;0.251684;-0.100793
38.09;0.660889;-0.729736;-0.174988;0.0084229;218;-977;-131;-6.125;0.313;-5.25;-145;176.875;-20.625;1.54728;-1.51842;-0.0492155;-0.175641;-0.145017;0.251446;-0.100793
38.1001;0.660156;-0.730286;-0.175659;0.0076294;213;-986;-133;-6.188;-0.063;-5.375;-145;176.875;-20.625;1.54581;-1.51842;-0.0492155;-0.178453;-0.145017;0.250972;-0.100793
38.11;0.65979;-0.73053;-0.175964;0.0072632;209;-956;-141;-6.063;-0.063;-5.125;-156.875;183.75;-20.625;1.54446;-1.51842;-0.0492155;-0.181095;-0.145254;0.250102;-0.100793
38.12;0.659363;-0.730774;-0.176269;0.006958;204;-967;-112;-6.188;-0.938;-4.625;-156.875;183.75;-20.625;1.54322;-1.51848;-0.0492155;-0.183566;-0.144858;0.248916;-0.100793
38.1301;0.658997;-0.731079;-0.176636;0.0067139;221;-968;-130;-6.375;-1;-4.375;-156.875;183.75;-20.625;1.54198;-1.51848;-0.0492155;-0.185782;-0.144542;0.247335;-0.100793
38.14;0.658997;-0.731079;-0.176636;0.0067139;221;-968;-130;-6.375;-1;-4.375;-156.875;183.75;-20.625;1.54077;-1.51851;-0.0491699;-0.187742;-0.144384;0.245911;-0.100793
38.15;0.658569;-0.731384;-0.176941;0.0064087;212;-971;-125;-6.375;-1.375;-4.25;-156.875;183.75;-20.625;1.53964;-1.51851;-0.0491699;-0.189532;-0.144226;0.244804;-0.100793
38.1601;0.657776;-0.731934;-0.177612;0.0059204;229;-981;-135;-6.25;-1;-4.125;-160;180;-25.625;1.53822;-1.51853;-0.0491242;-0.191321;-0.143672;0.24346;-0.100895
38.17;0.65741;-0.732178;-0.177856;0.0056763;235;-967;-107;-5.625;-0.75;-4.063;-160;180;-25.625;1.53712;-1.51851;-0.0491699;-0.1926;-0.143119;0.242432;-0.100895
38.18;0.657104;-0.732422;-0.178162;0.0054321;218;-976;-125;-5.5;-0.563;-4.063;-160;180;-25.625;1.53606;-1.51848;-0.0491242;-0.193708;-0.142012;0.241167;-0.100895
38.19;0.657104;-0.732422;-0.178162;0.0054321;218;-976;-125;-5.5;-0.563;-4.063;-160;180;-25.625;1.53504;-1.51851;-0.0491699;-0.19456;-0.141142;0.240139;-0.100895
38.2;0.656799;-0.732666;-0.178406;0.005127;215;-968;-126;-5.063;-0.75;-4.063;-160;180;-25.625;1.53416;-1.51851;-0.0491699;-0.195071;-0.140509;0.239348;-0.100895
38.21;0.656189;-0.733032;-0.178955;0.0046387;228;-978;-123;-4.938;-0.875;-4.063;-152.5;180;-12.5;1.53325;-1.51845;-0.0491699;-0.195753;-0.140272;0.238637;-0.100895
38.22;0.655945;-0.733215;-0.179199;0.0044556;207;-977;-114;-4.813;-0.75;-3.813;-152.5;180;-12.5;1.53237;-1.51845;-0.0491699;-0.196179;-0.140351;0.238083;-0.100895
38.2301;0.655701;-0.733398;-0.179443;0.0042725;232;-956;-113;-4.25;-0.625;-3.563;-152.5;180;-12.5;1.53172;-1.51842;-0.0491242;-0.19652;-0.140114;0.237688;-0.100998
38.24;0.655701;-0.733398;-0.179443;0.0042725;232;-956;-113;-4.25;-0.625;-3.563;-152.5;180;-12.5;1.53099;-1.51842;-0.0491242;-0.196776;-0.140035;0.237451;-0.100998
38.26;0.655151;-0.733704;-0.180054;0.0037231;221;-958;-113;-3.438;-0.625;-3.188;-156.875;176.875;-25.625;1.53018;-1.51842;-0.0491242;-0.196861;-0.139798;0.236897;-0.100998
38.27;0.655029;-0.733765;-0.180176;0.0036011;205;-975;-122;-3.188;-0.563;-2.938;-156.875;176.875;-25.625;1.52971;-1.51842;-0.0491242;-0.196861;-0.139402;0.236502;-0.100998
38.28;0.654907;-0.733826;-0.180359;0.003479;223;-954;-120;-3;-0.5;-2.125;-156.875;176.875;-25.625;1.52923;-1.51842;-0.0491242;-0.196861;-0.139323;0.236265;-0.100998
38.29;0.654907;-0.733826;-0.180359;0.003479;223;-954;-120;-3;-0.5;-2.125;-156.875;176.875;-25.625;1.5289;-1.51837;-0.0491242;-0.196861;-0.139402;0.236186;-0.100998
38.3;0.654785;-0.733948;-0.18042;0.0033569;222;-977;-135;-2.5;-0.75;-1.938;-156.875;176.875;-25.625;1.52865;-1.51834;-0.0490786;-0.196861;-0.139244;0.236186;-0.101101
38.31;0.654602;-0.73407;-0.180603;0.0031738;236;-976;-117;-2;-0.313;-1.625;-156.875;176.875;-25.625;1.52847;-1.51834;-0.0490786;-0.196861;-0.139402;0.236186;-0.100998
38.32;0.65448;-0.734131;-0.180664;0.0031128;226;-972;-137;-1.813;-0.313;-1.25;-156.875;180;-16.875;1.52836;-1.51829;-0.0489874;-0.196861;-0.139323;0.236107;-0.100998
38.33;0.65448;-0.734131;-0.180725;0.0031128;216;-974;-112;-0.813;0.313;-0.813;-156.875;180;-16.875;1.52832;-1.51826;-0.0489418;-0.196861;-0.139323;0.236265;-0.100998
38.34;0.65448;-0.734131;-0.180725;0.0031128;216;-974;-112;-0.813;0.313;-0.813;-156.875;180;-16.875;1.52836;-1.51821;-0.0488506;-0.196861;-0.139323;0.236107;-0.100998
38.35;0.65448;-0.734131;-0.180725;0.0030518;225;-960;-125;-0.375;0.625;-0.438;-156.875;180;-16.875;1.52836;-1.51818;-0.048805;-0.196776;-0.139323;0.236265;-0.100998
38.36;0.654541;-0.734131;-0.180664;0.0030518;220;-966;-124;-0.25;0.5;-0.125;-156.875;180;-16.875;1.52843;-1.51815;-0.0487593;-0.196861;-0.139244;0.236344;-0.100998
38.37;0.654663;-0.73407;-0.180542;0.0030518;214;-970;-126;0.313;0.625;0;-156.875;176.875;-12.5;1.5285;-1.51813;-0.0487137;-0.196861;-0.139165;0.236265;-0.100998
38.38;0.654663;-0.734009;-0.180542;0.0030518;242;-962;-130;0.625;0.375;0.313;-156.875;176.875;-12.5;1.52858;-1.5181;-0.0487593;-0.196861;-0.139165;0.236265;-0.100998
38.39;0.654663;-0.734009;-0.180542;0.0030518;242;-962;-130;0.625;0.375;0.313;-156.875;176.875;-12.5;1.52868;-1.51807;-0.0487137;-0.196861;-0.139323;0.236265;-0.100998
38.4;0.654724;-0.734009;-0.180542;0.0031128;231;-964;-144;0.375;0.188;0.563;-156.875;176.875;-12.5;1.52868;-1.51804;-0.0486681;-0.196861;-0.139244;0.236186;-0.100998
